device=cpu
results_dir=/app/results/20260430_211924
step=48 epoch=1 iter=48/938 loss=0.5699 batch_acc=0.8125 avg_loss=0.8663 avg_acc=0.7480
step=49 epoch=1 iter=49/938 loss=0.6362 batch_acc=0.8281 avg_loss=0.8616 avg_acc=0.7497
step=50 epoch=1 iter=50/938 loss=0.4040 batch_acc=0.9062 avg_loss=0.8525 avg_acc=0.7528
step=51 epoch=1 iter=51/938 loss=0.4317 batch_acc=0.8906 avg_loss=0.8442 avg_acc=0.7555
step=52 epoch=1 iter=52/938 loss=0.4789 batch_acc=0.8750 avg_loss=0.8372 avg_acc=0.7578
step=53 epoch=1 iter=53/938 loss=0.4834 batch_acc=0.8750 avg_loss=0.8305 avg_acc=0.7600
step=54 epoch=1 iter=54/938 loss=0.4185 batch_acc=0.8281 avg_loss=0.8229 avg_acc=0.7613
step=55 epoch=1 iter=55/938 loss=0.3211 batch_acc=0.9219 avg_loss=0.8137 avg_acc=0.7642
step=56 epoch=1 iter=56/938 loss=0.4088 batch_acc=0.8281 avg_loss=0.8065 avg_acc=0.7653
step=57 epoch=1 iter=57/938 loss=0.4075 batch_acc=0.8594 avg_loss=0.7995 avg_acc=0.7670
step=58 epoch=1 iter=58/938 loss=0.4383 batch_acc=0.8906 avg_loss=0.7933 avg_acc=0.7691
step=59 epoch=1 iter=59/938 loss=0.3954 batch_acc=0.8594 avg_loss=0.7865 avg_acc=0.7707
step=60 epoch=1 iter=60/938 loss=0.2037 batch_acc=0.9219 avg_loss=0.7768 avg_acc=0.7732
step=61 epoch=1 iter=61/938 loss=0.5625 batch_acc=0.7656 avg_loss=0.7733 avg_acc=0.7731
step=62 epoch=1 iter=62/938 loss=0.4264 batch_acc=0.8594 avg_loss=0.7677 avg_acc=0.7744
step=63 epoch=1 iter=63/938 loss=0.2618 batch_acc=0.9219 avg_loss=0.7597 avg_acc=0.7768
step=64 epoch=1 iter=64/938 loss=0.4238 batch_acc=0.8438 avg_loss=0.7544 avg_acc=0.7778
step=65 epoch=1 iter=65/938 loss=0.6016 batch_acc=0.8125 avg_loss=0.7521 avg_acc=0.7784
step=66 epoch=1 iter=66/938 loss=0.3591 batch_acc=0.8906 avg_loss=0.7461 avg_acc=0.7801
step=67 epoch=1 iter=67/938 loss=0.3870 batch_acc=0.8906 avg_loss=0.7408 avg_acc=0.7817
step=68 epoch=1 iter=68/938 loss=0.2409 batch_acc=0.9375 avg_loss=0.7334 avg_acc=0.7840
step=69 epoch=1 iter=69/938 loss=0.3333 batch_acc=0.9062 avg_loss=0.7276 avg_acc=0.7858
step=70 epoch=1 iter=70/938 loss=0.3673 batch_acc=0.9062 avg_loss=0.7225 avg_acc=0.7875
step=71 epoch=1 iter=71/938 loss=0.3404 batch_acc=0.8906 avg_loss=0.7171 avg_acc=0.7890
step=72 epoch=1 iter=72/938 loss=0.4129 batch_acc=0.8438 avg_loss=0.7129 avg_acc=0.7897
step=73 epoch=1 iter=73/938 loss=0.4409 batch_acc=0.8906 avg_loss=0.7091 avg_acc=0.7911
step=74 epoch=1 iter=74/938 loss=0.3625 batch_acc=0.8750 avg_loss=0.7045 avg_acc=0.7922
step=75 epoch=1 iter=75/938 loss=0.2693 batch_acc=0.9062 avg_loss=0.6987 avg_acc=0.7937
step=76 epoch=1 iter=76/938 loss=0.4416 batch_acc=0.8594 avg_loss=0.6953 avg_acc=0.7946
step=77 epoch=1 iter=77/938 loss=0.3471 batch_acc=0.9062 avg_loss=0.6908 avg_acc=0.7961
step=78 epoch=1 iter=78/938 loss=0.6722 batch_acc=0.7969 avg_loss=0.6905 avg_acc=0.7961
step=79 epoch=1 iter=79/938 loss=0.3684 batch_acc=0.8906 avg_loss=0.6864 avg_acc=0.7973
step=80 epoch=1 iter=80/938 loss=0.2688 batch_acc=0.9062 avg_loss=0.6812 avg_acc=0.7986
step=81 epoch=1 iter=81/938 loss=0.4082 batch_acc=0.8594 avg_loss=0.6778 avg_acc=0.7994
step=82 epoch=1 iter=82/938 loss=0.3947 batch_acc=0.8906 avg_loss=0.6744 avg_acc=0.8005
step=83 epoch=1 iter=83/938 loss=0.3551 batch_acc=0.9062 avg_loss=0.6705 avg_acc=0.8018
step=84 epoch=1 iter=84/938 loss=0.5858 batch_acc=0.8594 avg_loss=0.6695 avg_acc=0.8025
step=85 epoch=1 iter=85/938 loss=0.4751 batch_acc=0.8438 avg_loss=0.6673 avg_acc=0.8029
step=86 epoch=1 iter=86/938 loss=0.3600 batch_acc=0.9219 avg_loss=0.6637 avg_acc=0.8043
step=87 epoch=1 iter=87/938 loss=0.2945 batch_acc=0.9531 avg_loss=0.6594 avg_acc=0.8060
step=88 epoch=1 iter=88/938 loss=0.6048 batch_acc=0.8125 avg_loss=0.6588 avg_acc=0.8061
step=89 epoch=1 iter=89/938 loss=0.4784 batch_acc=0.8750 avg_loss=0.6568 avg_acc=0.8069
step=90 epoch=1 iter=90/938 loss=0.5728 batch_acc=0.8750 avg_loss=0.6559 avg_acc=0.8076
step=91 epoch=1 iter=91/938 loss=0.6532 batch_acc=0.8750 avg_loss=0.6558 avg_acc=0.8084
step=92 epoch=1 iter=92/938 loss=0.4187 batch_acc=0.8750 avg_loss=0.6532 avg_acc=0.8091
step=93 epoch=1 iter=93/938 loss=0.2866 batch_acc=0.9219 avg_loss=0.6493 avg_acc=0.8103
step=94 epoch=1 iter=94/938 loss=0.4418 batch_acc=0.8750 avg_loss=0.6471 avg_acc=0.8110
step=95 epoch=1 iter=95/938 loss=0.4339 batch_acc=0.8750 avg_loss=0.6449 avg_acc=0.8117
step=96 epoch=1 iter=96/938 loss=0.4372 batch_acc=0.8906 avg_loss=0.6427 avg_acc=0.8125
step=97 epoch=1 iter=97/938 loss=0.4930 batch_acc=0.8594 avg_loss=0.6411 avg_acc=0.8130
step=98 epoch=1 iter=98/938 loss=0.1919 batch_acc=0.9844 avg_loss=0.6366 avg_acc=0.8147
step=99 epoch=1 iter=99/938 loss=0.4685 batch_acc=0.8750 avg_loss=0.6349 avg_acc=0.8153
step=100 epoch=1 iter=100/938 loss=0.3584 batch_acc=0.8281 avg_loss=0.6321 avg_acc=0.8155
step=101 epoch=1 iter=101/938 loss=0.4003 batch_acc=0.8594 avg_loss=0.6298 avg_acc=0.8159
step=102 epoch=1 iter=102/938 loss=0.5099 batch_acc=0.8438 avg_loss=0.6286 avg_acc=0.8162
step=103 epoch=1 iter=103/938 loss=0.2219 batch_acc=0.9375 avg_loss=0.6247 avg_acc=0.8174
